"","coordinates","created_at","hashtags","media","urls","favorite_count","id","in_reply_to_screen_name","in_reply_to_status_id","in_reply_to_user_id","lang","place","possibly_sensitive","retweet_count","reweet_id","retweet_screen_name","source","text","tweet_url","user_created_at","user_screen_name","user_default_profile_image","user_description","user_favourites_count","user_followers_count","user_friends_count","user_listed_count","user_location","user_name","user_screen_name.1","user_statuses_count","user_time_zone","user_urls","user_verified"
"1323","","Mon May 11 15:11:07 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://ngpolls.com",0,597780982863769984,"",NA,NA,"en","","False",5,597703889815740032,"Borlahr","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Borlahr: @APCNigeria: View result and vote now at http://t.co/Kzo42BoImd @omojuwa @vanguardngrnews @DeleMomodu http://t.co/ShFSrpJrfi","https://twitter.com/callmedty/status/597780982863769600","Wed Dec 31 08:28:06 +0000 2014","callmedty","False","",24,80,278,2,"","Musa Dty","callmedty",251,"","","False"
"1324","","Mon May 11 15:10:40 +0000 2015","","","",0,597780871798771968,"avidmaverick",597176562249794048,327865174,"en","","",0,NA,"","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","@avidmaverick @apcnigeria re still in agony of defeat jonathan already concede to it","https://twitter.com/Hamiinullah/status/597780871798771712","Sun Mar 27 15:29:30 +0000 2011","Hamiinullah","False","",4,8,150,0,"Lagos","Adebesin kehinde","Hamiinullah",80,"","","False"
"1325","","Mon May 11 15:08:33 +0000 2015","","","",0,597780336584568960,"APCNEWSALERT",NA,1953349687,"en","","",0,NA,"","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","@APCNEWSALERT @APCNigeria @MBuharii @G_MBuhari @MBuhari it's important that d issue of HND/BSc Dichotomy be resolved. Let's see d change pls","https://twitter.com/Sheuadepojudaud/status/597780336584568832","Sat Dec 06 06:23:46 +0000 2014","Sheuadepojudaud","False","A very gentle, cool, open - minded, trustworthy and Faithful young man",1,7,52,0,"Cross River ","Sheu Daud","Sheuadepojudaud",101,"","","False"
"1326","","Mon May 11 15:06:56 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597779932429844992,"",NA,NA,"en","","False",41,597700325659811968,"APCNigeria","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","RT @APCNigeria: View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.c…","https://twitter.com/debukunolami/status/597779932429844480","Mon Jun 20 17:58:17 +0000 2011","debukunolami","False","I'm Just Me",133,319,401,5,"Lasgidi","TY|#IHaveDecided","debukunolami",13075,"","","False"
"1327","","Mon May 11 15:02:03 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597778703020651008,"",NA,NA,"en","","False",41,597700325659811968,"APCNigeria","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @APCNigeria: View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.c…","https://twitter.com/dunguje/status/597778703020650496","Sat Jul 09 11:59:38 +0000 2011","dunguje","False","",10,122,244,0,"","Alhaji Ibrahim","dunguje",603,"London","","False"
"1328","","Mon May 11 15:00:34 +0000 2015","","","",0,597778328083378048,"",NA,NA,"en","","",1,597777482591252992,"TheAnalystsNG","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TheAnalystsNG: @APCNigeria @DeleMomodu @omojuwa @renoomokri @vanguardngrnews @GbengaGOLD If corruption can be checked, development will…","https://twitter.com/belhavenng/status/597778328083378176","Wed Oct 27 15:12:59 +0000 2010","belhavenng","False","We're an independent research provider and consulting firm focused on the real estate industry.",2254,3084,2978,43,"Nigeria","Oludele Olabisi ","belhavenng",62968,"London","http://belhaven.branded.me/","False"
"1329","","Mon May 11 15:00:32 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597778318671347968,"",NA,NA,"en","","False",41,597700325659811968,"APCNigeria","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @APCNigeria: View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.c…","https://twitter.com/ladusbaba/status/597778318671347712","Wed Apr 14 16:15:57 +0000 2010","ladusbaba","False","live and let life settle. #TeamRealmadrid #TeamIslam",96,335,732,6,"Where you want me †o be!!!","QOB","ladusbaba",13588,"Dublin","http://www.1God.com","False"
"1330","","Mon May 11 15:00:26 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597778295913086976,"",NA,NA,"en","","False",41,597700325659811968,"APCNigeria","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","RT @APCNigeria: View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.c…","https://twitter.com/Super_Munche/status/597778295913086976","Thu Mar 15 15:33:57 +0000 2012","Super_Munche","False","Moses is the name, a professional Forex trader, resilience is the spirit, the promise land is my destination. peace!!!! #MUFC, #TAURUS",285,345,1086,1,"Lagos","MunchesFX","Super_Munche",4049,"","http://megamoses.blogspot.com","False"
"1331","","Mon May 11 15:00:15 +0000 2015","Nigerians","http://twitter.com/oneheartnaija/status/588655749640781824/photo/1","",0,597778248265794048,"",NA,NA,"en","","False",18,588655749640781952,"oneheartnaija","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @oneheartnaija: Its great 2 see that #Nigerians  apreciate d intelectual capacity of @AbdulABMJ. @APCNigeria @DeleMomodu @AWTambuwal htt…","https://twitter.com/_Abdulhakim_a/status/597778248265793537","Mon Feb 18 21:04:17 +0000 2013","_Abdulhakim_a","False","I'm Not A Proud Person, Just That The Royal Blood In Me Wouldn't Allow Me Act Like A Slave.",51,739,196,5,"Abuja•Kaduna ","Abdulhakim","_Abdulhakim_a",26521,"","","False"
"1332","","Mon May 11 14:57:12 +0000 2015","","","",0,597777482591252992,"APCNigeria",597700325659811968,1162687218,"en","","",1,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@APCNigeria @DeleMomodu @omojuwa @renoomokri @vanguardngrnews @GbengaGOLD If corruption can be checked, development will be inevitable.","https://twitter.com/TheAnalystsNG/status/597777482591252482","Wed May 06 10:13:16 +0000 2015","TheAnalystsNG","False","Critical Mental Explosion.
http://t.co/lQ1vUCHLKl",0,10,17,0,"","The AnalystsNG","TheAnalystsNG",67,"","","False"
"1333","","Mon May 11 14:56:39 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597777345496391936,"",NA,NA,"en","","False",41,597700325659811968,"APCNigeria","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @APCNigeria: View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.c…","https://twitter.com/iam_VEEJAY/status/597777345496391680","Mon Aug 15 16:32:54 +0000 2011","iam_VEEJAY","False","█░░▒▒▒░▒█░██░░▒░░█░▒▒░████████░█▒▒░░▒▒▒░▒▒░▒░█░▒░▒▒░░▒░▒░▒█ the official twitter handle of Vεε⌡ªY #†hε_Gi∫†ε∂™ #∟○●kiⁿg‾Up_†o¨Go∂￼ for the better days ahead...!",12,110,441,0,"NIGERIA","#†hε_Gi∫†ε∂™566A5EF4","iam_VEEJAY",445,"","","False"
"1334","","Mon May 11 14:56:20 +0000 2015","Nigerians","http://twitter.com/oneheartnaija/status/588655749640781824/photo/1","",0,597777262897947008,"",NA,NA,"en","","False",18,588655749640781952,"oneheartnaija","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","RT @oneheartnaija: Its great 2 see that #Nigerians  apreciate d intelectual capacity of @AbdulABMJ. @APCNigeria @DeleMomodu @AWTambuwal htt…","https://twitter.com/alimazaje/status/597777262897946625","Thu Aug 19 12:51:42 +0000 2010","alimazaje","False","GMB/PYO, Manchester United ,Proudly Nigerian",207,1301,867,11,"Next to you","MISTER MAZAJE","alimazaje",18721,"","http://alinuhu.net","False"
"1335","","Mon May 11 14:54:25 +0000 2015","","http://twitter.com/vanguardngrnews/status/597334387139706880/photo/1","http://www.vanguardngr.com/?p=518254",0,597776781891005952,"",NA,NA,"en","","False",132,597334387139707008,"vanguardngrnews","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @vanguardngrnews: We must sell presidential fleet—@benmurraybruce 
http://t.co/GnowQaWSmW
@renoomokri @APCNigeria @PdpNigeria @MBuhari h…","https://twitter.com/Iamfrankelean/status/597776781891006464","Wed Feb 08 06:08:28 +0000 2012","Iamfrankelean","False","Historian, Writer, and very Patriotic ...http://t.co/1mPXcIZ4Zs",12,382,261,6,"Lagos","Frank Onuoha","Iamfrankelean",13668,"Amsterdam","http://lawnigeria.com","False"
"1336","","Mon May 11 14:53:43 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597776605579214976,"",NA,NA,"en","","False",41,597700325659811968,"APCNigeria","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","RT @APCNigeria: View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.c…","https://twitter.com/Yemi_DOROcute/status/597776605579214849","Tue Jan 17 18:08:24 +0000 2012","Yemi_DOROcute","False","♦WILD♦WEIRD♦FREE♦FUNNY♦& BLUNT♦ THE GOD OF (Bishop David Oyedepo) IS MY GOD",757,763,543,5,"lagos city NIGERIA.","♠☀YemiOjuolape ☀♠™","Yemi_DOROcute",50879,"Pacific Time (US & Canada)","","False"
"1337","","Mon May 11 14:53:41 +0000 2015","","","",0,597776598893494016,"APCNigeria",597700325659811968,1162687218,"en","","",0,NA,"","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","@APCNigeria @DeleMomodu @omojuwa @renoomokri @vanguardngrnews @GbengaGOLD. Electricity, corruption","https://twitter.com/Yemi_DOROcute/status/597776598893494273","Tue Jan 17 18:08:24 +0000 2012","Yemi_DOROcute","False","♦WILD♦WEIRD♦FREE♦FUNNY♦& BLUNT♦ THE GOD OF (Bishop David Oyedepo) IS MY GOD",757,763,543,5,"lagos city NIGERIA.","♠☀YemiOjuolape ☀♠™","Yemi_DOROcute",50879,"Pacific Time (US & Canada)","","False"
"1338","","Mon May 11 14:53:09 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://ngpolls.com",0,597776463035801984,"APCNigeria",NA,1162687218,"en","","False",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@APCNigeria: View result and vote now at http://t.co/d5aIGthCDR @omojuwa @vanguardngrnews @DeleMomodu http://t.co/a732kOsUom""","https://twitter.com/temigrin/status/597776463035801600","Thu Apr 18 19:14:31 +0000 2013","temigrin","False","RapPer song writterkiller.get me ryt No twitter for D died if u r still sliping halla +2347063675334:temigrin@gmail.com",789,135,620,1,"Abuja Nigeria","Temigrin","temigrin",792,"","http://temigrin.com","False"
"1339","","Mon May 11 14:52:41 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://www.ngpolls.com",0,597776346840998016,"",NA,NA,"en","","False",41,597700325659811968,"APCNigeria","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @APCNigeria: View result and vote now at http://t.co/qvNUqnQefw @omojuwa @renoomokri @vanguardngrnews @DeleMomodu @GbengaGOLD http://t.c…","https://twitter.com/k_muktar/status/597776346840997889","Sat Mar 07 08:49:16 +0000 2015","k_muktar","False","",21,39,253,0,"","muktar kano","k_muktar",77,"","","False"
"1340","","Mon May 11 14:52:27 +0000 2015","Nigerians","http://twitter.com/oneheartnaija/status/588655749640781824/photo/1","",0,597776285734174976,"",NA,NA,"en","","False",18,588655749640781952,"oneheartnaija","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @oneheartnaija: Its great 2 see that #Nigerians  apreciate d intelectual capacity of @AbdulABMJ. @APCNigeria @DeleMomodu @AWTambuwal htt…","https://twitter.com/Abxy00/status/597776285734174720","Sun Aug 18 17:45:28 +0000 2013","Abxy00","False","nyc nd easy on going guy nd keep it real nd speak from ur heart♥♥Music★ am so sophisticaled#Movie※Her mothers d'gthers♠pin 2657F14A",30,739,2001,0,"abuja","Abxy","Abxy00",2748,"","","False"
"1341","","Mon May 11 14:52:16 +0000 2015","Nigerians","http://twitter.com/oneheartnaija/status/588655749640781824/photo/1","",0,597776238627922048,"",NA,NA,"en","","False",18,588655749640781952,"oneheartnaija","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @oneheartnaija: Its great 2 see that #Nigerians  apreciate d intelectual capacity of @AbdulABMJ. @APCNigeria @DeleMomodu @AWTambuwal htt…","https://twitter.com/mikkypumpin/status/597776238627921920","Tue Jan 24 12:44:42 +0000 2012","mikkypumpin","False","#BornLeader/I am an UNDERWRITTER/#INSURANCE/#GUNNER4LIFE/#GreatestLasuite im simple&lovin #lasusu #YCI YOUTH CHANGE INITIATIVE",95,501,790,2,"nigeria","I.G:☆MIKKY☆PUMPIN☆♡","mikkypumpin",9755,"","http://www.facebook.com/michael.t.oluwatosin","False"
"1342","","Mon May 11 14:51:37 +0000 2015","Nigerians","http://twitter.com/oneheartnaija/status/588655749640781824/photo/1","",0,597776076601958016,"",NA,NA,"en","","False",18,588655749640781952,"oneheartnaija","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @oneheartnaija: Its great 2 see that #Nigerians  apreciate d intelectual capacity of @AbdulABMJ. @APCNigeria @DeleMomodu @AWTambuwal htt…","https://twitter.com/Law_Lee/status/597776076601958400","Wed Jan 09 22:50:56 +0000 2013","Law_Lee","False","Once A Db, Forever A Db Boy",159,37998,19483,57,"Paradise","I FOLLOW BACK","Law_Lee",32697,"London","http://instagram.com/Law_lee1","False"
"1343","","Mon May 11 14:50:53 +0000 2015","","http://twitter.com/APCNigeria/status/597700325659811840/photo/1","http://ngpolls.com",0,597775890983031040,"",NA,NA,"en","","False",5,597703889815740032,"Borlahr","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Borlahr: @APCNigeria: View result and vote now at http://t.co/Kzo42BoImd @omojuwa @vanguardngrnews @DeleMomodu http://t.co/ShFSrpJrfi","https://twitter.com/DeleMomodu/status/597775890983030784","Thu Mar 19 04:32:01 +0000 2009","DeleMomodu","False","A teacher, writer, polemicist, publisher, politician, entrepreneur, speaker, actor, mentor, Philanthropist, Ambassador Plenipotentiary and global citizen!",1037,385519,11151,756,"","Dele Momodu","DeleMomodu",66061,"West Central Africa","http://www.ovationinternational.com","False"
"1344","","Mon May 11 14:50:20 +0000 2015","Nigerians","http://twitter.com/oneheartnaija/status/588655749640781824/photo/1","",0,597775754978537984,"",NA,NA,"en","","False",18,588655749640781952,"oneheartnaija","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @oneheartnaija: Its great 2 see that #Nigerians  apreciate d intelectual capacity of @AbdulABMJ. @APCNigeria @DeleMomodu @AWTambuwal htt…","https://twitter.com/omojuwa/status/597775754978537472","Fri Feb 19 10:01:16 +0000 2010","omojuwa","False","I write for @Naijcom, @MobilePunch, @LeadershipNGA & @MetropoleMag | International Public Speaker | Africa's roving son",7847,218480,1887,628,"The skies | jj@omojuwa.com","JJ. Omojuwa","omojuwa",321540,"Pacific Time (US & Canada)","http://en.wikipedia.org/wiki/Japheth_J._Omojuwa","False"
"1345","","Mon May 11 14:48:14 +0000 2015","","http://twitter.com/vanguardngrnews/status/597334387139706880/photo/1","http://www.vanguardngr.com/?p=518254",0,597775223493160960,"",NA,NA,"en","","False",132,597334387139707008,"vanguardngrnews","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","RT @vanguardngrnews: We must sell presidential fleet—@benmurraybruce 
http://t.co/GnowQaWSmW
@renoomokri @APCNigeria @PdpNigeria @MBuhari h…","https://twitter.com/TaiwoTobo/status/597775223493160960","Fri Mar 15 06:01:20 +0000 2013","TaiwoTobo","False","...Qualitative Education For The Rural Child",102,821,495,9,"Mushin,Lagos","TOBO Foundation","TaiwoTobo",13896,"","","False"
"1346","","Mon May 11 14:47:49 +0000 2015","","http://twitter.com/vanguardngrnews/status/597334387139706880/photo/1","http://www.vanguardngr.com/?p=518254",0,597775119046553984,"",NA,NA,"en","","False",132,597334387139707008,"vanguardngrnews","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @vanguardngrnews: We must sell presidential fleet—@benmurraybruce 
http://t.co/GnowQaWSmW
@renoomokri @APCNigeria @PdpNigeria @MBuhari h…","https://twitter.com/Alvinattor/status/597775119046553600","Wed Jan 19 11:59:18 +0000 2011","Alvinattor","False","God 1st | Social/New Media Enthusiast | Ambidextrous Thinker | Die-Hard Gunner | Inspiration | Sports | Tech  | F1 | Life Issues |   #EAI",825,5922,5350,20,"Isle Of The Blessed","Alvin Ikpe","Alvinattor",42955,"Amsterdam","http://the-alvinator.blogspot.com/","False"
"1347","","Mon May 11 14:45:29 +0000 2015","","http://twitter.com/vanguardngrnews/status/597334387139706880/photo/1","http://www.vanguardngr.com/?p=518254",0,597774532993101952,"",NA,NA,"en","","False",132,597334387139707008,"vanguardngrnews","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","RT @vanguardngrnews: We must sell presidential fleet—@benmurraybruce 
http://t.co/GnowQaWSmW
@renoomokri @APCNigeria @PdpNigeria @MBuhari h…","https://twitter.com/taofeekagbaje/status/597774532993101824","Thu Oct 30 06:59:16 +0000 2014","taofeekagbaje","False","",63,31,87,0,"","Taofeek Agbaje","taofeekagbaje",461,"","","False"
